index,year,month,day,big_endian_date,little_endian_date,us_date,title,authors,first_author,second_author,pseudonym_of
3964,2007,9,2,2007-9-2,2/9/2007,9/2/2007,A Thousand Splendid Suns,Khaled Hosseini,Khaled Hosseini,,
3965,2007,9,9,2007-9-9,9/9/2007,9/9/2007,A Thousand Splendid Suns,Khaled Hosseini,Khaled Hosseini,,
3966,2007,9,16,2007-9-16,16/9/2007,9/16/2007,A Thousand Splendid Suns,Khaled Hosseini,Khaled Hosseini,,
3967,2007,9,23,2007-9-23,23/9/2007,9/23/2007,A Thousand Splendid Suns,Khaled Hosseini,Khaled Hosseini,,
3968,2007,9,30,2007-9-30,30/9/2007,9/30/2007,You've Been Warned,James Patterson and Howard Roughan,James Patterson,Howard Roughan,
3969,2007,10,7,2007-10-7,7/10/2007,10/7/2007,You've Been Warned,James Patterson and Howard Roughan,James Patterson,Howard Roughan,
3970,2007,10,14,2007-10-14,14/10/2007,10/14/2007,Playing for Pizza,John Grisham,John Grisham,,
3971,2007,10,21,2007-10-21,21/10/2007,10/21/2007,Playing for Pizza,John Grisham,John Grisham,,
3972,2007,10,28,2007-10-28,28/10/2007,10/28/2007,World Without End,Ken Follett,Ken Follett,,
3973,2007,11,4,2007-11-4,4/11/2007,11/4/2007,Playing for Pizza,John Grisham,John Grisham,,
3974,2007,11,11,2007-11-11,11/11/2007,11/11/2007,Book of the Dead,Patricia Cornwell,Patricia Cornwell,,
3975,2007,11,18,2007-11-18,18/11/2007,11/18/2007,Protect and Defended,Vince Flynn,Vince Flynn,,
3976,2007,11,25,2007-11-25,25/11/2007,11/25/2007,Stone Cold,David Baldacci,David Baldacci,,
3977,2007,12,2,2007-12-2,2/12/2007,12/2/2007,Double Cross,James Patterson,James Patterson,,
3978,2007,12,9,2007-12-9,9/12/2007,12/9/2007,Double Cross,James Patterson,James Patterson,,
3979,2007,12,16,2007-12-16,16/12/2007,12/16/2007,Double Cross,James Patterson,James Patterson,,
3980,2007,12,23,2007-12-23,23/12/2007,12/23/2007,"""T"" Is for Trespass",Sue Grafton,Sue Grafton,,
3981,2007,12,30,2007-12-30,30/12/2007,12/30/2007,"""T"" Is for Trespass",Sue Grafton,Sue Grafton,,
3982,2008,1,6,2008-1-6,6/1/2008,1/6/2008,Double Cross,James Patterson,James Patterson,,
3983,2008,1,13,2008-1-13,13/1/2008,1/13/2008,A Thousand Splendid Suns,Khaled Hosseini,Khaled Hosseini,,
3984,2008,1,20,2008-1-20,20/1/2008,1/20/2008,A Thousand Splendid Suns,Khaled Hosseini,Khaled Hosseini,,
3985,2008,1,27,2008-1-27,27/1/2008,1/27/2008,Plum Lucky,Janet Evanovich,Janet Evanovich,,
3986,2008,2,3,2008-2-3,3/2/2008,2/3/2008,Plum Lucky,Janet Evanovich,Janet Evanovich,,
3987,2008,2,10,2008-2-10,10/2/2008,2/10/2008,Duma Key,Stephen King,Stephen King,,
3988,2008,2,17,2008-2-17,17/2/2008,2/17/2008,The Appeal,John Grisham,John Grisham,,
3989,2008,2,24,2008-2-24,24/2/2008,2/24/2008,The Appeal,John Grisham,John Grisham,,
3990,2008,3,2,2008-3-2,2/3/2008,3/2/2008,The Appeal,John Grisham,John Grisham,,
3991,2008,3,9,2008-3-9,9/3/2008,3/9/2008,The Appeal,John Grisham,John Grisham,,
3992,2008,3,16,2008-3-16,16/3/2008,3/16/2008,The Appeal,John Grisham,John Grisham,,
3993,2008,3,23,2008-3-23,23/3/2008,3/23/2008,Change of Heart,Jodi Picoult,Jodi Picoult,,
3994,2008,3,30,2008-3-30,30/3/2008,3/30/2008,Change of Heart,Jodi Picoult,Jodi Picoult,,
3995,2008,4,6,2008-4-6,6/4/2008,4/6/2008,Change of Heart,Jodi Picoult,Jodi Picoult,,
3996,2008,4,13,2008-4-13,13/4/2008,4/13/2008,Compulsion,Jonathan Kellerman,Jonathan Kellerman,,
3997,2008,4,20,2008-4-20,20/4/2008,4/20/2008,Unaccustomed Earth,Jhumpa Lahiri,Jhumpa Lahiri,,
3998,2008,4,27,2008-4-27,27/4/2008,4/27/2008,Where Are You Now?,Mary Higgins Clark,Mary Higgins Clark,,
3999,2008,5,4,2008-5-4,4/5/2008,5/4/2008,Hold Tight,Harlan Coben,Harlan Coben,,
4000,2008,5,11,2008-5-11,11/5/2008,5/11/2008,The Whole Truth,David Baldacci,David Baldacci,,
4001,2008,5,18,2008-5-18,18/5/2008,5/18/2008,Sundays at Tiffany's,James Patterson and Gabrielle Charbonnet,James Patterson,Gabrielle Charbonnet,
4002,2008,5,25,2008-5-25,25/5/2008,5/25/2008,The Host,Stephenie Meyer,Stephenie Meyer,,
4003,2008,6,1,2008-6-1,1/6/2008,6/1/2008,The Host,Stephenie Meyer,Stephenie Meyer,,
4004,2008,6,8,2008-6-8,8/6/2008,6/8/2008,Odd Hours,Dean Koontz,Dean Koontz,,
4005,2008,6,15,2008-6-15,15/6/2008,6/15/2008,Blood Noir,Laurell K. Hamilton,Laurell K. Hamilton,,
4006,2008,6,22,2008-6-22,22/6/2008,6/22/2008,Nothing to lose,Lee Child,Lee Child,,
4007,2008,6,29,2008-6-29,29/6/2008,6/29/2008,Sail,James Patterson and Howard Roughan,James Patterson,Howard Roughan,
4008,2008,7,6,2008-7-6,6/7/2008,7/6/2008,Fearless Fourteen,Janet Evanovich,Janet Evanovich,,
4009,2008,7,13,2008-7-13,13/7/2008,7/13/2008,Fearless Fourteen,Janet Evanovich,Janet Evanovich,,
4010,2008,7,20,2008-7-20,20/7/2008,7/20/2008,The Last Patriot,Brad Thor,Brad Thor,,
4011,2008,7,27,2008-7-27,27/7/2008,7/27/2008,Tribute,Nora Roberts,Nora Roberts,,
4012,2008,8,3,2008-8-3,3/8/2008,8/3/2008,Tribute,Nora Roberts,Nora Roberts,,
4013,2008,8,10,2008-8-10,10/8/2008,8/10/2008,Moscow Rules,Daniel Silva,Daniel Silva,,
4014,2008,8,17,2008-8-17,17/8/2008,8/17/2008,Moscow Rules,Daniel Silva,Daniel Silva,,
4015,2008,8,24,2008-8-24,24/8/2008,8/24/2008,Acheron,Sherrilyn Kenyon,Sherrilyn Kenyon,,
4016,2008,8,31,2008-8-31,31/8/2008,8/31/2008,Smoke Screen,Sandra Brown,Sandra Brown,,
4017,2008,9,7,2008-9-7,7/9/2008,9/7/2008,The Force Unleashed,Sean Williams,Sean Williams,,
4018,2008,9,14,2008-9-14,14/9/2008,9/14/2008,Devil Bones,Kathy Reichs,Kathy Reichs,,
4019,2008,9,21,2008-9-21,21/9/2008,9/21/2008,Dark Curse,Christine Feehan,Christine Feehan,,
4020,2008,9,28,2008-9-28,28/9/2008,9/28/2008,Anathem,Neal Stephenson,Neal Stephenson,,
4021,2008,10,5,2008-10-5,5/10/2008,10/5/2008,The Story of Edgar Sawtelle,David Wroblewski,David Wroblewski,,
4022,2008,10,12,2008-10-12,12/10/2008,10/12/2008,The Story of Edgar Sawtelle,David Wroblewski,David Wroblewski,,
4023,2008,10,19,2008-10-19,19/10/2008,10/19/2008,The Lucky One,Nicholas Sparks,Nicholas Sparks,,
4024,2008,10,26,2008-10-26,26/10/2008,10/26/2008,The Lucky One,Nicholas Sparks,Nicholas Sparks,,
4025,2008,11,2,2008-11-2,2/11/2008,11/2/2008,The Brass Verdict,Michael Connelly,Michael Connelly,,
4026,2008,11,9,2008-11-9,9/11/2008,11/9/2008,Extreme Measures,Vince Flynn,Vince Flynn,,
4027,2008,11,16,2008-11-16,16/11/2008,11/16/2008,The Gate House,Nelson DeMille,Nelson DeMille,,
4028,2008,11,23,2008-11-23,23/11/2008,11/23/2008,Divine Justice,David Baldacci,David Baldacci,,
4029,2008,11,30,2008-11-30,30/11/2008,11/30/2008,The Christmas Sweater,Glenn Beck,Glenn Beck,,
4030,2008,12,7,2008-12-7,7/12/2008,12/7/2008,Cross Country,James Patterson,James Patterson,,
4031,2008,12,14,2008-12-14,14/12/2008,12/14/2008,Cross Country,James Patterson,James Patterson,,
4032,2008,12,21,2008-12-21,21/12/2008,12/21/2008,Scarpetta,Patricia Cornwell,Patricia Cornwell,,
4033,2008,12,28,2008-12-28,28/12/2008,12/28/2008,Scarpetta,Patricia Cornwell,Patricia Cornwell,,
4034,2009,1,4,2009-1-4,4/1/2009,1/4/2009,The Christmas Sweater,Glenn Beck,Glenn Beck,,
4035,2009,1,11,2009-1-11,11/1/2009,1/11/2009,Scarpetta,Patricia Cornwell,Patricia Cornwell,,
4036,2009,1,18,2009-1-18,18/1/2009,1/18/2009,Black Ops,W. E. B. Griffin,W. E. B. Griffin,,
4037,2009,1,25,2009-1-25,25/1/2009,1/25/2009,Plum Spooky,Janet Evanovich,Janet Evanovich,,
4038,2009,2,1,2009-2-1,1/2/2009,2/1/2009,Plum Spooky,Janet Evanovich,Janet Evanovich,,
4039,2009,2,8,2009-2-8,8/2/2009,2/8/2009,Plum Spooky,Janet Evanovich,Janet Evanovich,,
4040,2009,2,15,2009-2-15,15/2/2009,2/15/2009,The Associate,John Grisham,John Grisham,,
4041,2009,2,22,2009-2-22,22/2/2009,2/22/2009,The Associate,John Grisham,John Grisham,,
4042,2009,3,1,2009-3-1,1/3/2009,3/1/2009,The Associate,John Grisham,John Grisham,,
4043,2009,3,8,2009-3-8,8/3/2009,3/8/2009,The Associate,John Grisham,John Grisham,,
4044,2009,3,15,2009-3-15,15/3/2009,3/15/2009,Promises in Death,J. D. Robb,J. D. Robb,,
4045,2009,3,22,2009-3-22,22/3/2009,3/22/2009,Handle with Care,Jodi Picoult,Jodi Picoult,,
4046,2009,3,29,2009-3-29,29/3/2009,3/29/2009,Handle with Care,Jodi Picoult,Jodi Picoult,,
4047,2009,4,5,2009-4-5,5/4/2009,4/5/2009,Handle with Care,Jodi Picoult,Jodi Picoult,,
4048,2009,4,12,2009-4-12,12/4/2009,4/12/2009,True Detectives,Jonathan Kellerman,Jonathan Kellerman,,
4049,2009,4,19,2009-4-19,19/4/2009,4/19/2009,Long Lost,Harlan Coben,Harlan Coben,,
4050,2009,4,26,2009-4-26,26/4/2009,4/26/2009,Turn Coat,Jim Butcher,Jim Butcher,,
4051,2009,5,3,2009-5-3,3/5/2009,5/3/2009,Just Take My Heart,Mary Higgins Clark,Mary Higgins Clark,,
4052,2009,5,10,2009-5-10,10/5/2009,5/10/2009,First Family,David Baldacci,David Baldacci,,
4053,2009,5,17,2009-5-17,17/5/2009,5/17/2009,8th Confession,James Patterson and Maxine Paetro,James Patterson,Maxine Paetro,
4054,2009,5,24,2009-5-24,24/5/2009,5/24/2009,Dead and Gone,Charlaine Harris,Charlaine Harris,,
4055,2009,5,31,2009-5-31,31/5/2009,5/31/2009,Wicked Prey,John Sandford,John Sandford,,
4056,2009,6,7,2009-6-7,7/6/2009,6/7/2009,Gone Tomorrow,Lee Child,Lee Child,,
4057,2009,6,14,2009-6-14,14/6/2009,6/14/2009,The Scarecrow,Michael Connelly,Michael Connelly,,
4058,2009,6,21,2009-6-21,21/6/2009,6/21/2009,Skin Trade,Laurell K. Hamilton,Laurell K. Hamilton,,
4059,2009,6,28,2009-6-28,28/6/2009,6/28/2009,Relentless,Dean Koontz,Dean Koontz,,
4060,2009,7,5,2009-7-5,5/7/2009,7/5/2009,Knockout,Catherine Coulter,Catherine Coulter,,
4061,2009,7,12,2009-7-12,12/7/2009,7/12/2009,Finger Lickin' Fifteen,Janet Evanovich,Janet Evanovich,,
4062,2009,7,19,2009-7-19,19/7/2009,7/19/2009,Swimsuit,James Patterson and Maxine Paetro,James Patterson,Maxine Paetro,
4063,2009,7,26,2009-7-26,26/7/2009,7/26/2009,Black Hills,Nora Roberts,Nora Roberts,,
4064,2009,8,2,2009-8-2,2/8/2009,8/2/2009,Best Friends Forever,Jennifer Weiner,Jennifer Weiner,,
4065,2009,8,9,2009-8-9,9/8/2009,8/9/2009,The Defector,Daniel Silva,Daniel Silva,,
4066,2009,8,16,2009-8-16,16/8/2009,8/16/2009,The Girl Who Played with Fire,Stieg Larsson,Stieg Larsson,,
4067,2009,8,23,2009-8-23,23/8/2009,8/23/2009,Bad Moon Rising,Sherrilyn Kenyon,Sherrilyn Kenyon,,
4068,2009,8,30,2009-8-30,30/8/2009,8/30/2009,South of Broad,Pat Conroy,Pat Conroy,,
4069,2009,9,6,2009-9-6,6/9/2009,9/6/2009,South of Broad,Pat Conroy,Pat Conroy,,
4070,2009,9,13,2009-9-13,13/9/2009,9/13/2009,Alex Cross's Trial,James Patterson and Richard DiLallo,James Patterson,Richard DiLallo,
4071,2009,9,20,2009-9-20,20/9/2009,9/20/2009,Dark Slayer,Christine Feehan,Christine Feehan,,
4072,2009,9,27,2009-9-27,27/9/2009,9/27/2009,The Last Song,Nicholas Sparks,Nicholas Sparks,,
4073,2009,10,4,2009-10-4,4/10/2009,10/4/2009,The Lost Symbol,Dan Brown,Dan Brown,,
4074,2009,10,11,2009-10-11,11/10/2009,10/11/2009,The Lost Symbol,Dan Brown,Dan Brown,,
4075,2009,10,18,2009-10-18,18/10/2009,10/18/2009,The Lost Symbol,Dan Brown,Dan Brown,,
4076,2009,10,25,2009-10-25,25/10/2009,10/25/2009,The Lost Symbol,Dan Brown,Dan Brown,,
4077,2009,11,1,2009-11-1,1/11/2009,11/1/2009,The Lost Symbol,Dan Brown,Dan Brown,,
4078,2009,11,8,2009-11-8,8/11/2009,11/8/2009,The Lost Symbol,Dan Brown,Dan Brown,,
4079,2009,11,15,2009-11-15,15/11/2009,11/15/2009,The Gathering Storm,Robert Jordan and Brandon Sanderson,Robert Jordan,Brandon Sanderson,
4080,2009,11,22,2009-11-22,22/11/2009,11/22/2009,Ford County,John Grisham,John Grisham,,
4081,2009,11,29,2009-11-29,29/11/2009,11/29/2009,Under the Dome,Stephen King,Stephen King,,
4082,2009,12,6,2009-12-6,6/12/2009,12/6/2009,"I, Alex Cross",James Patterson,James Patterson,,
4083,2009,12,13,2009-12-13,13/12/2009,12/13/2009,"I, Alex Cross",James Patterson,James Patterson,,
4084,2009,12,20,2009-12-20,20/12/2009,12/20/2009,"""U"" Is for Undertow",Sue Grafton,Sue Grafton,,
4085,2009,12,27,2009-12-27,27/12/2009,12/27/2009,The Lost Symbol,Dan Brown,Dan Brown,,
4086,2010,1,3,2010-1-3,3/1/2010,1/3/2010,The Lost Symbol,Dan Brown,Dan Brown,,
4087,2010,1,10,2010-1-10,10/1/2010,1/10/2010,The Lost Symbol,Dan Brown,Dan Brown,,
4088,2010,1,17,2010-1-17,17/1/2010,1/17/2010,The Lost Symbol,Dan Brown,Dan Brown,,
4089,2010,1,24,2010-1-24,24/1/2010,1/24/2010,The Help,Kathryn Stockett,Kathryn Stockett,,
